Species CopyNumber PercentMatches FullLength ConsensusLength fr_A_cons fr_T_cons fr_G_cons fr_C_cons fr_A_repeat fr_T_repeat fr_G_repeat fr_C_repeat RepeatsNumber
Sander_lucioperca 5.8 100 57 10 3 4 2 1 17 23 12 6 1
Sander_vitreus 17.5 75 189 11 5 3 1 2 79 60 20 31 5
Sander_vitreus 3.8 86 208 55 24 19 4 8 85 68 22 34 5
Sander_vitreus 2.6 83 114 44 21 14 3 6 48 39 10 18 5
Sander_vitreus 12.2 97 129 10 3 4 1 2 43 56 13 18 5
Sander_vitreus 10.8 98 116 11 4 5 1 1 41 52 11 13 5
Sarcocheilichthys_nigripinnis 2.1 89 34 17 6 1 0 10 12 2 0 21 1
Sarcocheilichthys_parvus 1.9 85 141 73 36 22 4 11 68 47 9 18 1
Sarcocheilichthys_sinensis 2.1 90 35 17 6 3 0 8 12 6 0 18 1
Sardinella_maderensis 2.7 90 109 41 17 15 4 5 46 44 8 12 1
Sasia_ochracea 2.1 91 43 21 2 15 2 2 4 34 2 4 4
Sasia_ochracea 3.2 95 33 11 1 9 0 1 3 28 0 3 4
Sasia_ochracea 1.9 85 39 21 7 3 3 8 14 6 5 15 4
Sasia_ochracea 4.6 89 46 10 1 8 0 1 5 35 2 5 4
Saundersilarus_saundersi 2.8 100 24 9 1 1 0 7 2 2 0 21 2
Saundersilarus_saundersi 9.5 100 94 10 7 0 0 3 67 0 0 28 2
Scapanulus_oweni 22.4 100 268 12 4 2 2 4 89 46 45 89 1
Scaphiodonichthys_acanthopterus 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Sceloporus_occidentalis 3.3 92 34 11 10 1 0 0 31 4 0 0 6
Sceloporus_occidentalis 3.4 96 34 10 9 1 0 0 31 4 0 0 6
Sceloporus_occidentalis 3.6 66 138 39 15 15 4 5 47 60 10 22 6
Sceloporus_occidentalis 2.3 89 182 78 28 30 6 14 65 77 13 28 6
Sceloporus_occidentalis 2.1 95 159 78 27 32 6 13 55 69 13 23 6
Sceloporus_occidentalis 11 98 417 38 8 9 8 13 89 100 88 141 6
Schistura_balteata 1.9 100 30 16 7 6 2 1 14 12 3 2 1
Schizopyge_niger 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Schizopyge_nukiangensis 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Schizopygopsis_anteroventris 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizopygopsis_kialingensis 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizopygopsis_malacanthus 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizopygopsis_pylzovi 2.7 100 26 10 1 0 6 3 3 0 15 9 2
Schizopygopsis_pylzovi 12.5 100 24 2 1 1 0 0 12 13 0 0 2
Schizopygopsis_thermalis 2.7 100 26 10 1 0 6 3 3 0 17 7 2
Schizopygopsis_thermalis 12.5 100 24 2 1 1 0 0 12 13 0 0 2
Schizopygopsis_younghusbandi 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_esocinus 14 100 27 2 1 1 0 0 14 14 0 0 1
Schizothorax_kozlovi 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_labiatus 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_oconnori 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_plagiostomus 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_prenanti 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_progastus 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_pseudoaksaiensis 15 92 28 2 1 1 0 0 14 15 0 0 1
Schizothorax_richardsonii 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Schizothorax_waltoni 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Schizothorax_wangchiachii 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Scincella_huanrenensis 7.8 77 79 10 4 6 0 0 29 51 0 0 9
Scincella_huanrenensis 2.1 85 38 18 7 3 3 5 15 7 6 11 9
Scincella_huanrenensis 2.9 91 32 12 4 3 2 3 12 8 5 8 9
Scincella_huanrenensis 6 86 58 10 3 7 0 0 20 39 0 0 9
Scincella_huanrenensis 2.9 100 139 49 9 16 7 17 25 44 21 50 9
Scincella_huanrenensis 3.2 84 64 20 13 7 0 0 43 19 0 3 9
Scincella_huanrenensis 3.9 84 81 21 8 13 0 0 29 53 0 0 9
Scincella_huanrenensis 3 82 190 66 23 11 12 20 66 30 36 59 9
Scincella_huanrenensis 7.3 84 76 11 7 3 0 1 50 21 0 6 9
Scincella_vandenburghi 4.4 86 221 48 7 16 7 18 32 77 34 79 6
Scincella_vandenburghi 5.3 100 36 7 3 1 1 2 16 5 5 11 6
Scincella_vandenburghi 2.2 76 169 78 31 26 3 18 61 55 11 43 6
Scincella_vandenburghi 2 100 39 20 4 9 2 5 8 18 4 10 6
Scincella_vandenburghi 8.5 89 89 11 8 2 0 1 62 22 0 6 6
Scincella_vandenburghi 2 85 39 21 7 3 4 7 12 5 8 15 6
Scleropages_formosus 3.8 93 139 37 14 14 4 5 54 50 15 21 2
Scleropages_formosus 2.4 83 177 74 31 25 6 12 70 63 17 28 2
Scleropages_jardinii 2.4 100 282 117 48 41 9 19 116 91 24 52 1
Scolecomorphus_vittatus 3.4 87 33 10 7 3 0 0 22 12 0 0 1
Scoliodon_macrorhynchos 2.1 84 97 46 21 15 2 8 39 36 5 18 1
Scolopax_rusticola 11.6 100 173 15 9 1 0 5 105 12 0 57 1
Scomber_colias 2.5 88 42 17 7 6 1 3 17 17 3 6 1
Scomberomorus_niphonius 2.5 88 41 17 7 7 1 2 16 18 2 6 1
Scopelogadus_mizolepis 2 100 31 16 3 5 1 7 6 10 2 14 2
Scopelogadus_mizolepis 2.1 100 32 16 4 4 5 3 9 8 10 6 2
Scophthalmus_maximus 6.4 100 69 11 6 2 1 2 38 13 6 13 2
Scophthalmus_maximus 61.4 98 736 12 5 5 1 1 308 305 62 62 2
Scyliorhinus_canicula 2.5 94 30 13 3 7 2 1 7 19 3 2 1
Sebastiscus_marmoratus 3.1 98 836 270 110 89 21 50 338 286 66 147 1
Selar_crumenophthalmus 1.9 85 39 20 4 6 6 4 7 12 13 8 1
Seriolella_porosa 2 96 183 92 27 21 19 25 53 44 38 49 1
Setipinna_taty 5.7 100 222 39 16 15 3 5 92 86 16 29 1
Shinisaurus_crocodilurus 17.8 76 110 6 2 0 1 3 38 0 24 49 5
Shinisaurus_crocodilurus 2.4 89 670 282 88 74 26 94 194 189 72 216 5
Shinisaurus_crocodilurus 27.8 73 178 6 2 0 2 2 63 0 43 73 5
Shinisaurus_crocodilurus 8.2 88 233 28 10 0 6 12 81 0 55 98 5
Shinisaurus_crocodilurus 4.8 88 670 140 43 39 13 45 194 189 72 216 5
Sicamugil_cascasia 15.6 86 346 22 8 11 1 2 119 170 24 34 2
Sicamugil_cascasia 17.4 98 381 22 9 5 4 4 158 86 67 71 2
Sicista_concolor 16.9 100 219 13 3 4 3 3 51 68 50 51 1
Siganus_puellus 2.1 90 36 18 7 3 1 7 14 6 2 15 1
Sillago_aeolus 2 93 28 15 3 4 1 7 6 8 2 13 1
Sillago_sihama 2.5 98 92 37 10 12 6 9 26 33 14 20 1
Sillago_sinica 2.8 80 47 16 7 6 2 1 21 19 4 4 1
Silurus_asotus 2.9 80 96 34 14 10 5 5 37 34 14 12 1
Silurus_meridionalis 2.5 84 83 34 14 10 5 5 31 31 12 10 1
Sinobdella_sinensis 2 83 44 22 11 2 3 6 21 6 5 13 2
Sinobdella_sinensis 1.9 93 29 16 6 7 1 2 12 14 1 3 2
Sinocrosssocheilus_labiatus 15.5 100 30 2 1 1 0 0 15 16 0 0 1
Sinocyclocheilus_altishoulderus 13.5 100 26 2 1 1 0 0 13 14 0 0 1
Sinocyclocheilus_anophthalmus 12.5 100 24 2 1 1 0 0 12 13 0 0 1
Sinocyclocheilus_grahami 1.9 88 34 18 7 5 1 5 11 12 2 10 2
Sinocyclocheilus_grahami 12.5 100 24 2 1 1 0 0 12 13 0 0 2
Siphonops_annulatus 2.4 100 25 11 9 2 0 0 20 6 0 0 1
Sirembo_imberbis 8.4 99 378 45 20 16 1 8 167 133 10 69 1
Sitta_carolinensis 2.2 88 47 23 2 17 2 2 3 39 2 4 3
Sitta_carolinensis 3.5 92 34 10 1 8 0 1 2 30 0 3 3
Sitta_carolinensis 4.3 84 47 11 1 9 0 1 3 39 2 4 3
Sladenia_gardineri 2.1 100 24 12 3 3 1 5 6 7 2 10 1
Smaug_warreni 51.8 70 212 4 2 0 1 1 82 19 52 60 7
Smaug_warreni 5.2 87 398 78 28 9 19 22 143 42 97 117 7
Smaug_warreni 5 92 49 10 4 4 0 2 20 19 1 10 7
Smaug_warreni 1.9 97 526 273 98 54 33 88 188 106 68 165 7
Smaug_warreni 9.6 81 113 12 5 1 3 3 42 11 28 33 7
Smaug_warreni 10.8 84 42 4 2 0 1 1 18 3 11 11 7
Smaug_warreni 4.3 93 310 71 25 8 17 21 109 33 76 93 7
Sminthopsis_crassicaudata 27.4 72 200 8 1 3 3 1 23 72 77 29 7
Sminthopsis_crassicaudata 2 87 44 24 12 9 1 2 22 18 2 3 7
Sminthopsis_crassicaudata 2.1 88 48 23 13 7 1 2 27 17 2 3 7
Sminthopsis_crassicaudata 25.3 75 313 12 2 4 4 2 37 116 120 41 7
Sminthopsis_crassicaudata 2 88 49 25 12 8 3 2 23 19 4 4 7
Sminthopsis_crassicaudata 6.5 85 179 28 4 10 10 4 22 65 68 25 7
Sminthopsis_crassicaudata 4.4 80 43 10 5 5 0 0 22 21 0 1 7
Smithornis_sharpei 5.4 100 303 56 23 14 2 17 123 77 12 92 1
Solea_ovata 17.9 99 284 16 6 7 2 1 108 124 36 17 1
Solea_senegalensis 8.1 78 63 8 4 3 0 1 31 26 0 7 1
Solenostomus_cyanopterus 5.4 100 48 9 3 3 1 2 17 15 5 12 5
Solenostomus_cyanopterus 8.9 95 79 9 2 4 1 2 22 36 8 14 5
Solenostomus_cyanopterus 7.2 92 129 18 6 8 2 2 46 58 8 18 5
Solenostomus_cyanopterus 12.4 97 111 9 4 4 0 1 42 50 6 14 5
Solenostomus_cyanopterus 4.8 93 129 27 10 12 2 3 46 58 8 18 5
Solenostomus_paradoxus 6.7 88 38 6 1 5 0 0 5 34 0 0 1
Sooglossus_thomasseti 22.1 99 198 9 3 5 1 0 61 111 27 0 4
Sooglossus_thomasseti 2.2 98 160 73 22 33 4 14 46 72 10 33 4
Sooglossus_thomasseti 153.8 100 614 4 1 2 1 0 153 308 154 0 4
Sooglossus_thomasseti 3.2 64 111 33 8 17 3 5 30 55 7 20 4
Sorex_araneus 9.6 100 134 14 4 3 2 5 38 29 20 48 1
Sorex_cylindricauda 18 100 251 14 4 3 2 5 72 54 36 90 2
Sorex_cylindricauda 6.2 99 481 78 26 32 6 14 161 197 38 86 2
Sorex_tundrensis 23.1 100 323 14 4 3 2 5 92 69 47 116 2
Sorex_tundrensis 6.4 98 499 78 32 26 7 13 203 169 45 83 2
Sorex_unguiculatus 16.4 100 228 14 4 3 2 5 65 49 33 82 5
Sorex_unguiculatus 1.8 92 427 235 77 89 20 49 139 176 37 76 5
Sorex_unguiculatus 2.7 93 427 156 50 65 14 27 139 176 37 76 5
Sorex_unguiculatus 4.3 100 25 6 2 0 1 3 9 0 4 13 5
Sorex_unguiculatus 5.5 95 427 78 25 32 7 14 139 176 37 76 5
Sorubim_cuspicaudus 2.1 92 46 23 8 10 3 2 16 20 7 4 1
Spalacopus_cyanus 4.6 83 90 20 9 3 1 7 41 14 5 31 2
Spalacopus_cyanus 35.9 90 286 8 3 1 1 3 111 47 33 96 2
Spalax_carmeli 1.9 88 35 18 9 4 0 5 17 8 0 11 1
Spheniscus_demersus 6.6 98 526 80 22 31 6 21 145 210 38 134 5
Spheniscus_demersus 1.9 95 45 24 9 8 5 2 17 17 9 3 5
Spheniscus_demersus 1.9 84 38 20 5 4 2 9 10 8 6 15 5
Spheniscus_demersus 1.9 83 48 26 6 12 5 3 9 27 9 4 5
Spheniscus_demersus 18 100 125 7 5 0 0 2 90 0 0 36 5
Sphyrna_lewini 2.5 90 230 91 35 32 4 20 84 82 11 54 3
Sphyrna_lewini 4.7 87 215 46 17 15 2 12 78 76 11 51 3
Sphyrna_lewini 2.7 93 140 53 10 20 6 17 30 54 16 41 3
Sphyrna_tiburo 4.7 89 216 46 17 15 3 11 77 75 14 51 4
Sphyrna_tiburo 2.4 91 216 92 34 30 5 23 77 75 14 51 4
Sphyrna_tiburo 2.4 95 125 53 13 18 7 15 30 43 17 36 4
Sphyrna_tiburo 3.3 63 74 23 8 9 1 5 26 27 4 18 4
Sphyrna_zygaena 2 91 182 92 33 30 4 25 64 65 9 45 4
Sphyrna_zygaena 3.7 85 170 46 17 15 2 12 60 60 9 42 4
Sphyrna_zygaena 2.4 95 125 53 13 18 7 15 30 44 16 36 4
Sphyrna_zygaena 3.2 66 73 23 8 9 1 5 26 26 3 19 4
Spilogale_putorius 30.3 97 241 8 3 1 1 3 91 43 30 78 3
Spilogale_putorius 2.2 96 110 50 17 24 3 6 39 54 6 12 3
Spilogale_putorius 12.5 100 24 2 1 1 0 0 12 13 0 0 3
Spilornis_cheela 7.6 78 75 10 4 5 1 0 29 32 9 6 6
Spilornis_cheela 7.6 78 75 10 4 5 1 0 29 32 9 6 6
Spilornis_cheela 8.3 99 397 48 23 9 7 9 192 73 59 74 6
Spilornis_cheela 8.3 99 397 48 23 9 7 9 192 73 59 74 6
Spilornis_cheela 4.2 74 68 16 7 7 1 1 27 29 7 6 6
Spilornis_cheela 4.2 74 68 16 7 7 1 1 27 29 7 6 6
Spinibarbus_caldwelli 17.5 93 34 2 1 1 0 0 17 17 1 0 1
Spinibarbus_denticulatus 17.5 93 34 2 1 1 0 0 17 17 1 0 1
Spinibarbus_hollandi 16 100 31 2 1 1 0 0 16 16 0 0 1
Spinus_psaltria 2 93 31 16 6 2 0 8 12 5 0 15 1
Spinus_spinus 1.9 86 46 25 12 2 2 9 20 6 3 18 1
Spratelloides_delicatulus 2.3 82 89 40 15 18 2 5 32 41 8 9 1
Spratelloides_gracilis 5 100 44 9 1 0 2 6 5 0 10 30 2
Spratelloides_gracilis 2.3 84 89 39 16 17 2 4 34 40 9 7 2
Sprattus_sprattus 3.1 73 55 18 7 8 1 2 23 22 4 7 1
Squalidus_argentatus 1.9 88 33 18 6 7 1 4 12 14 1 7 1
Squalidus_gracilis 1.9 88 34 18 7 4 1 6 12 9 1 13 1
Squalidus_wolterstorffi 1.9 88 33 18 6 7 1 4 12 14 1 7 1
Squaliobarbus_curriculus 3.1 75 55 19 7 8 2 2 22 24 5 5 1
Squalogadus_modificatus 19.5 100 38 2 1 1 0 0 19 20 0 0 2
Squalogadus_modificatus 19.5 100 38 2 1 1 0 0 19 20 0 0 2
Stegostoma_fasciatum 2.9 79 132 45 16 18 1 10 48 52 5 28 3
Stegostoma_fasciatum 2.3 82 105 47 19 18 1 9 40 42 3 21 3
Stegostoma_fasciatum 3.3 100 25 8 7 1 0 0 23 3 0 0 3
Stenodus_leucichthys 3 97 62 21 8 10 1 2 23 30 4 6 2
Stenodus_leucichthys 2.5 93 194 78 30 26 5 17 74 70 13 38 2
Stercorarius_maccormicki 17.7 83 57 3 2 0 0 1 41 0 0 17 3
Stercorarius_maccormicki 6.1 100 60 10 7 0 0 3 43 0 0 18 3
Stercorarius_maccormicki 8.3 78 55 7 5 0 0 2 40 0 0 16 3
Stereochilus_marginatus 3.8 98 1662 437 204 78 56 99 788 303 208 364 3
Stereochilus_marginatus 5.1 98 564 111 49 17 20 25 250 82 102 131 3
Stereochilus_marginatus 2.1 80 228 108 55 10 13 30 107 21 40 61 3
Sternotherus_carinatus 20 94 38 2 1 1 0 0 19 20 0 0 1
Sternula_albifrons 9.1 98 63 7 5 0 0 2 45 0 0 19 1
Stigmochelys_pardalis 2 82 43 22 7 6 0 9 13 11 1 19 2
Stigmochelys_pardalis 20 100 39 2 1 0 0 1 20 0 0 20 2
Sturnira_tildae 19.7 76 132 6 2 0 0 4 39 4 12 78 3
Sturnira_tildae 5.8 94 128 22 6 1 3 12 37 4 12 76 3
Sturnira_tildae 4.4 75 67 16 5 0 1 10 20 1 4 43 3
Sturnus_cineraceus 2 84 50 25 8 2 1 14 15 4 3 29 1
Stylodipus_telum 25.6 91 306 12 4 2 2 4 105 46 49 107 1
Sufflamen_fraenatum 7.1 83 53 7 2 5 0 0 18 35 0 1 4
Sufflamen_fraenatum 2.4 88 56 24 8 15 0 1 19 36 1 1 4
Sufflamen_fraenatum 1.9 88 36 19 7 11 0 1 12 24 0 1 4
Sufflamen_fraenatum 3.3 76 50 15 5 10 0 0 17 33 0 1 4
Suncus_murinus 5.8 89 441 77 27 31 8 11 160 169 44 69 2
Suncus_murinus 11.8 99 234 20 5 4 7 4 55 47 87 46 2
Sundasalanx_mekongensis 2.7 92 107 40 19 16 3 2 45 46 12 5 1
Sus_cebifrons 2 88 50 26 12 11 1 2 21 23 3 4 2
Sus_cebifrons 2.3 88 59 26 11 11 2 2 23 25 5 7 2
Sus_celebensis 2 88 50 26 12 11 1 2 21 23 3 4 3
Sus_celebensis 2.6 100 25 10 2 2 3 3 6 5 7 8 3
Sus_celebensis 2.3 88 59 26 11 11 2 2 23 25 5 7 3
Sus_scrofa 2.3 88 59 26 11 11 2 2 23 25 5 7 3
Sus_scrofa 2 88 50 26 12 11 1 2 21 23 3 4 3
Sus_scrofa 13.6 100 135 10 2 2 3 3 28 27 40 41 3
Sus_scrofa_taivanus 2.3 84 58 26 11 10 2 3 23 23 5 8 2
Sus_scrofa_taivanus 2 84 50 26 12 10 1 3 21 22 3 5 2
Sus_verrucosus 2.6 100 25 10 2 2 3 3 6 5 7 8 3
Sus_verrucosus 2 88 50 26 12 11 1 2 21 23 3 4 3
Sus_verrucosus 2.3 87 58 26 11 11 2 2 23 24 5 7 3
Sylvicapra_grimmia 1.9 82 149 77 33 20 11 13 61 47 20 22 1
Sylviparus_modestus 2.8 97 329 117 36 54 2 25 103 148 5 74 1
Sylvirana_guentheri 107.6 60 787 7 4 3 0 0 425 255 36 72 4
Sylvirana_guentheri 62.9 98 1382 22 12 7 1 2 684 435 74 190 4
Sylvirana_guentheri 2.4 83 59 25 12 6 4 3 29 15 11 5 4
Sylvirana_guentheri 9.1 100 343 38 16 14 2 6 145 126 18 55 4
Symphurus_orientalis 2 89 54 28 15 12 1 0 27 26 2 0 4
Symphurus_orientalis 3.9 95 29 8 1 6 1 0 3 24 3 0 4
Symphurus_orientalis 7.3 99 297 41 12 20 4 5 87 146 29 36 4
Symphurus_orientalis 2 100 35 18 2 7 4 5 4 14 8 10 4
Synthliboramphus_antiquus 17.6 100 122 7 5 0 0 2 88 0 0 35 1
Synthliboramphus_wumizusume 18 100 125 7 5 0 0 2 90 0 0 36 1
Syrmaticus_ellioti 1.9 100 24 13 6 6 0 1 12 12 0 1 1
Syrmaticus_humiae 1.9 100 24 13 6 6 0 1 12 12 0 1 1
Syrmaticus_soemmerringii_ijimae 1.9 100 26 14 6 7 0 1 12 14 0 1 1
Tachybaptus_novaehollandiae 2.6 100 203 77 18 17 11 31 46 47 33 78 3
Tachybaptus_novaehollandiae 7.8 99 517 66 31 17 6 12 248 130 45 95 3
Tachybaptus_novaehollandiae 7.5 98 623 83 20 33 9 21 150 241 70 163 3
Tachycineta_cyaneoviridis 16.8 81 401 25 20 0 0 5 318 0 0 84 3
Tachycineta_cyaneoviridis 42.1 98 400 9 7 0 0 2 317 0 0 84 3
Tachycineta_cyaneoviridis 132 64 131 1 1 0 0 0 109 0 0 23 3
Tachycineta_leucorrhoa 185 64 184 1 1 0 0 0 152 0 0 33 2
Tachycineta_leucorrhoa 17.2 100 188 11 9 0 0 2 155 0 0 34 2
Tachyglossus_aculeatus 4 100 39 10 1 6 1 2 4 24 4 8 1
Tadorna_ferruginea 2.2 100 34 16 2 4 3 7 4 9 6 16 1
Taenioides_anguillaris 3.4 100 491 143 49 37 16 41 173 122 58 139 2
Taenioides_anguillaris 2 100 124 61 16 20 10 15 34 40 20 31 2
Taeniopygia_guttata 2 90 37 20 9 1 1 9 17 1 2 18 1
Taeniura_lymma 2.7 92 125 47 18 19 1 9 46 53 3 24 4
Taeniura_lymma 3.3 63 78 24 9 10 0 5 30 33 1 15 4
Taeniura_lymma 2.4 78 61 25 13 9 1 2 28 23 4 7 4
Taeniura_lymma 2.1 98 103 50 8 15 9 18 16 31 19 38 4
Taeniura_meyeni 2.9 91 135 47 14 18 1 14 39 55 3 39 2
Taeniura_meyeni 2.4 89 62 26 13 8 2 3 28 21 6 8 2
Takifugu_chinensis 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_chrysops 2.4 86 49 20 10 10 0 0 24 25 0 1 1
Takifugu_exascurus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_fasciatus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_flavidus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_ocellatus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_pardalis 5.2 76 54 11 5 6 0 0 27 27 0 1 3
Takifugu_pardalis 2.6 83 54 22 12 10 0 0 27 27 0 1 3
Takifugu_pardalis 4.4 96 34 8 4 4 0 0 18 17 0 0 3
Takifugu_poecilonotus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_porphyreus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_rubripes 4 81 42 11 5 6 0 0 21 21 0 1 1
Takifugu_vermicularis 2.6 77 41 17 9 7 0 1 21 20 0 1 2
Takifugu_vermicularis 4 81 42 11 6 5 0 0 22 20 0 1 2
Takifugu_xanthopterus 4 81 42 11 5 6 0 0 21 21 0 1 1
Takydromus_amurensis 3.6 97 236 67 24 18 6 19 79 63 23 72 3
Takydromus_amurensis 2 85 39 20 7 8 2 3 13 18 3 6 3
Takydromus_amurensis 2.3 78 178 80 34 28 6 12 67 73 15 24 3
Takydromus_sexlineatus 30.6 97 2082 68 19 21 7 21 551 654 242 636 1
Takydromus_tachydromoides 8 92 521 65 22 22 7 14 162 181 57 115 6
Takydromus_tachydromoides 8 92 521 65 22 22 7 14 162 181 57 115 6
Takydromus_tachydromoides 8.2 88 540 65 22 22 7 14 174 181 61 125 6
Takydromus_tachydromoides 8.2 88 540 65 22 22 7 14 174 181 61 125 6
Takydromus_tachydromoides 2 86 157 80 32 31 5 12 59 67 8 24 6
Takydromus_tachydromoides 2 86 157 80 32 31 5 12 59 67 8 24 6
Takydromus_wolteri 5.8 84 1155 199 60 62 21 56 346 360 128 322 4
Takydromus_wolteri 8.7 90 1151 134 46 33 13 42 345 357 128 322 4
Takydromus_wolteri 17.4 81 1152 67 21 19 6 21 345 358 128 322 4
Takydromus_wolteri 7.8 91 1029 132 39 44 15 34 304 327 115 284 4
Talpa_europaea 19.8 100 315 16 5 2 3 6 99 40 60 117 1
Tamandua_tetradactyla 1.9 99 224 118 40 37 17 24 76 73 32 44 1
Tanichthys_albonubes 2 86 41 20 9 6 2 3 16 13 6 7 1
Tapirus_indicus 18.6 100 297 16 6 3 2 5 112 55 37 94 1
Tarimichthys_bombifrons 1.9 93 29 16 6 6 2 2 12 12 3 3 1
Tarsius_bancanus 15.1 100 332 22 6 3 4 9 90 46 61 136 1
Tarsius_dentatus 9.8 99 342 35 12 4 5 14 115 40 51 137 1
Tarsius_lariang 9.8 98 342 35 12 4 5 14 114 40 52 137 1
Tarsius_wallacei 9.4 99 329 35 12 4 5 14 117 37 43 133 1
Taxidea_taxus 6.8 100 108 16 7 3 3 3 49 21 18 21 1
Telmatobius_bolivianus 4.3 98 550 128 45 51 8 24 191 216 35 109 3
Telmatobius_bolivianus 3.2 99 306 95 23 31 13 28 73 98 39 97 3
Telmatobius_bolivianus 135.6 90 1706 13 4 6 2 1 542 783 216 166 3
Telmatobius_chusmisensis 2.5 88 101 38 13 16 5 4 30 41 13 9 14
Telmatobius_chusmisensis 3.6 68 98 28 9 11 4 4 32 40 11 9 14
Telmatobius_chusmisensis 3.5 78 45 13 4 6 2 1 14 20 5 4 14
Telmatobius_chusmisensis 2.6 89 121 44 15 18 5 6 38 48 11 14 14
Telmatobius_chusmisensis 2.4 96 127 49 18 21 5 5 41 51 12 12 14
Telmatobius_chusmisensis 2 93 30 16 8 5 0 3 15 10 0 6 14
Telmatobius_chusmisensis 2.6 88 376 143 55 49 10 29 135 128 25 64 14
Telmatobius_chusmisensis 3.1 86 451 143 55 48 10 30 162 150 31 80 14
Telmatobius_chusmisensis 5.5 94 214 39 7 18 9 5 33 98 49 25 14
Telmatobius_chusmisensis 100.8 87 402 4 1 2 0 1 98 198 5 90 14
Telmatobius_chusmisensis 3.5 72 48 15 9 5 0 1 29 17 1 2 14
Telmatobius_chusmisensis 4.4 90 568 128 47 48 8 25 201 204 33 115 14
Telmatobius_chusmisensis 2.2 92 568 258 94 96 16 52 201 204 33 115 14
Telmatobius_chusmisensis 9.2 86 451 49 19 17 4 9 162 150 31 80 14
Telmatobufo_australis 2 98 403 198 58 80 22 38 116 162 47 79 4
Telmatobufo_australis 4.1 98 403 99 29 40 11 19 116 162 47 79 4
Telmatobufo_australis 4.3 97 464 108 29 25 13 41 122 107 59 177 4
Telmatobufo_australis 2.4 98 169 72 22 27 11 12 53 64 24 29 4
Testudo_graeca 19.9 99 2540 128 38 55 9 26 747 1094 180 520 2
Testudo_graeca 18.3 94 109 6 2 3 0 1 39 48 0 23 2
Testudo_horsfieldii 4.6 66 129 29 12 12 2 3 52 58 11 9 3
Testudo_horsfieldii 17.3 100 103 6 2 2 0 2 36 34 0 34 3
Testudo_horsfieldii 2 100 164 84 32 38 7 7 63 74 14 14 3
Testudo_kleinmanni 7.9 99 1026 130 37 56 12 25 290 444 97 196 1
Testudo_marginata 7 98 883 127 33 57 13 24 231 396 89 168 3
Testudo_marginata 2 93 30 16 10 3 0 3 20 5 0 6 3
Testudo_marginata 5 98 629 127 33 57 13 24 165 283 63 119 3
Tetrabrachium_ocellatum 2.3 81 314 138 33 62 32 11 60 144 84 27 1
Tetractenos_glaber 3.7 100 208 56 22 22 2 10 82 83 7 37 1
Tetraodon_lineatus 2 94 35 18 5 8 2 3 10 17 4 5 1
Tetraodon_mbu 4.7 96 71 15 7 6 1 1 33 28 4 7 1
Tetraodon_miurus 2.1 100 24 12 5 3 0 4 11 6 0 8 1
Tetraogallus_himalayensis 1.9 100 24 13 5 6 1 1 10 12 2 1 1
Tetraogallus_tibetanus 1.9 100 24 13 5 6 1 1 10 12 2 1 1
Tetraophasis_obscurus 1.9 100 24 13 6 6 0 1 12 12 0 1 1
Tetraophasis_szechenyii 1.9 100 24 13 6 6 0 1 12 12 0 1 1
Tetrastes_bonasia 2.9 100 28 10 1 9 0 0 3 26 0 0 1
Thalassarche_melanophrys 10.5 80 41 4 3 0 0 1 32 0 1 9 2
Thalassarche_melanophrys 16 100 352 22 14 2 1 5 225 32 16 80 2
Thaumatichthys_pagidostomus 2.5 89 508 203 68 46 25 64 155 124 77 153 1
Threskiornis_aethiopicus 25.4 96 283 11 7 0 1 3 177 5 26 76 2
Threskiornis_aethiopicus 2.6 100 25 10 1 1 0 8 2 2 0 22 2
Thryssa_baelama 4.2 98 161 39 15 17 3 4 62 73 12 15 2
Thryssa_baelama 7.4 63 97 14 6 7 0 1 38 45 6 9 2
Thryssa_kammalensis 8.4 99 320 38 14 17 4 3 118 145 34 24 1
Tinamus_guttatus 4.8 77 47 10 2 7 0 1 9 35 1 3 3
Tinamus_guttatus 2.4 85 47 20 3 15 0 2 9 35 1 3 3
